primary_genre,lead_actor,director,production_company,vote_count,popularity,vote_average,revenue,budget,specificity,count,source,added_date
Action,Robert De Niro,Jon Avnet,Any,382,7.09,5.9,73174566.0,60000000.0,High,,,
Action,Robert De Niro,Tom Dey,Any,286,4.92,5.3,77741732.0,85000000.0,High,,,
Action,Robert Downey Jr.,Guy Ritchie,Any,5883,15.69,7.0,524028679.0,90000000.0,High,,,
Action,Robert Downey Jr.,Jon Favreau,Any,8951,22.07,7.4,585174222.0,140000000.0,High,,,
Action,Robert Downey Jr.,Joss Whedon,Any,6908,37.38,7.3,1405403694.0,280000000.0,High,,,
Action,Robert Downey Jr.,Shane Black,Any,4926,17.74,7.0,615612571.0,107500000.0,High,,,
Action,Robert Duvall,Mimi Leder,Any,870,11.64,5.9,140464664.0,75000000.0,High,,,
Action,Robert John Burke,Fred Dekker,Any,309,8.69,4.2,10696210.0,22000000.0,High,,,
Action,Robert Patrick,James Yukich,Any,65,5.19,3.9,2341309.0,3500000.0,High,,,
Action,Robert Redford,J.C. Chandor,Any,679,12.75,6.6,6108720.0,9000000.0,High,,,
Action,Robert Redford,Robert Redford,Any,223,5.81,6.0,63215872.0,35000000.0,High,,,
Action,Robert Redford,Rod Lurie,Any,290,9.81,7.0,27642707.0,72000000.0,High,,,
Action,Robert Redford,Tony Scott,Any,592,18.19,6.8,143049560.0,92000000.0,High,,,
Action,Robin Shou,John R. Leonetti,Any,225,6.53,3.8,51376861.0,30000000.0,High,,,
Action,Roddy Piper,John Carpenter,Any,562,11.29,7.1,13008928.0,4000000.0,High,,,
Action,Ron Perlman,Simon Hunter,Any,142,6.6,5.1,2033165.0,8000000.0,High,,,
Action,Roselyn Sánchez,Mike McCoy,Any,420,12.16,6.3,81272766.0,12000000.0,High,,,
Action,Rudy Youngblood,Mel Gibson,Any,1252,7.74,7.3,120175290.0,40000000.0,High,,,
Action,Rupert Friend,Aleksander Bach,Any,1183,10.72,5.5,81967450.0,35000000.0,High,,,
Action,Russell Crowe,Kevin Macdonald,Any,489,8.91,6.7,87784194.0,60000000.0,High,,,
Action,Russell Crowe,RZA,Any,369,8.31,5.2,15608545.0,15000000.0,High,,,
Action,Russell Crowe,Ridley Scott,Any,3500,16.88,7.05,384154984.0,151500000.0,High,,,
Action,Russell Crowe,Shane Black,Any,2382,16.08,7.0,62788218.0,50000000.0,High,,,
Action,Rutger Hauer,Jason Eisener,Any,213,10.93,5.7,748453.0,3000000.0,High,,,
Action,Ryan Phillippe,Peter Howitt,Any,156,8.14,5.8,18195610.0,30000000.0,High,,,
Action,Ryan Reynolds,Joe Carnahan,Any,541,7.91,6.4,57103895.0,17000000.0,High,,,
Action,Ryan Reynolds,Tim Miller,Any,11444,187.86,7.4,783112979.0,58000000.0,High,,,
Action,Ryan Reynolds,William Phillips,Any,49,7.47,6.3,460978.0,8256269.0,High,,,
Action,Sacha Baron Cohen,Louis Leterrier,Any,794,13.91,5.7,25182929.0,35000000.0,High,,,
Action,Salman Khan,Prabhu Deva,Any,32,4.45,5.2,134.0,75.0,High,,,
Action,Salman Khan,Puneet Issar,Any,4,0.39,4.5,11000000.0,1300000.0,High,,,
Action,Salman Khan,Sajid Nadiadwala,Any,51,7.37,6.0,55000000.0,22000000.0,High,,,
Action,Sam Rockwell,Paco Cabezas,Any,395,7.32,6.3,34694.0,8000000.0,High,,,
Action,Sam Worthington,Asger Leth,Any,936,10.53,6.2,46221189.0,42000000.0,High,,,
Action,Sam Worthington,James Cameron,Any,12114,185.07,7.2,-2147483648.0,237000000.0,High,,,
Action,Samuel L. Jackson,Clark Johnson,Any,780,13.33,5.8,116643346.0,80000000.0,High,,,
Action,Samuel L. Jackson,David R. Ellis,Any,504,7.42,5.1,62022014.0,33000000.0,High,,,
Action,Samuel L. Jackson,F. Gary Gray,Any,593,7.66,6.8,44547681.0,50000000.0,High,,,
Action,Samuel L. Jackson,Jalmari Helander,Any,387,6.91,5.3,7500000.0,8500000.0,High,,,
Action,Samuel L. Jackson,John Singleton,Any,316,7.42,5.5,107196498.0,46000000.0,High,,,
Action,Samy Naceri,Gérard Krawczyk,Any,367,5.89,5.5,65497208.0,14500000.0,High,,,
Action,Sandra Bullock,Eric Blakeney,Any,24,6.37,5.4,1631839.0,10000000.0,High,,,
Action,Sandra Bullock,Jan de Bont,Any,439,11.27,4.1,164508066.0,160000000.0,High,,,
Action,Sandra Bullock,Paul Feig,Any,1595,12.71,6.5,158674180.0,43000000.0,High,,,
Action,Santiago Segura,Santiago Segura,Any,69,4.21,5.2,11672363.0,9272437.0,High,,,
Action,Santiago Segura,Álex de la Iglesia,Any,95,4.9,6.6,3218666.0,7000000.0,High,,,
Action,Saoirse Ronan,Andrew Niccol,Any,1859,11.34,6.0,63327201.0,44000000.0,High,,,
Action,Saoirse Ronan,Joe Wright,Any,1284,8.07,6.5,63782078.0,30000000.0,High,,,
Action,Scarlett Johansson,Luc Besson,Any,6048,36.45,6.3,126546825.0,40000000.0,High,,,
Action,Scarlett Johansson,Rupert Sanders,Any,2547,68.73,5.9,169801921.0,110000000.0,High,,,
Action,Sean Bean,Dave Meyers,Any,253,7.16,5.6,25399945.0,10000000.0,High,,,
Action,Sean Connery,Jerry Zucker,Any,319,15.18,5.9,127600435.0,55000000.0,High,,,
Action,Sean Connery,Michael Bay,Any,1474,13.25,6.9,335062621.0,75000000.0,High,,,
Action,Sean Patrick Flanery,Troy Duffy,Any,264,8.05,5.8,10629321.0,8000000.0,High,,,
Action,Sean Penn,Dennis Hopper,Any,100,5.53,6.6,46616067.0,6000000.0,High,,,
Action,Sean Penn,Pierre Morel,Any,397,11.43,5.5,13644292.0,40000000.0,High,,,
Action,Sergey Chirkov,Pavel Sanaev,Any,13,1.9,6.0,3704408.0,3500000.0,High,,,
Action,Sergey Gorobchenko,Pyotr Buslov,Any,18,1.4,6.0,1600000.0,700000.0,High,,,
Action,Sergey Shakurov,Yegor Konchalovsky,Any,5,0.19,4.8,340312.0,5000000.0,High,,,
Action,Seth Green,Steven Brill,Any,217,6.05,5.3,69631118.0,19000000.0,High,,,
Action,Seth Rogen,David Gordon Green,Any,1169,8.46,6.6,101624843.0,27000000.0,High,,,
Action,Seth Rogen,Michel Gondry,Any,1274,7.89,5.5,227817248.0,120000000.0,High,,,
Action,Shah Rukh Khan,Maneesh Sharma,Any,73,5.13,6.2,29251596.0,16000000.0,High,,,
Action,Shahid Kapoor,Vishal Bhardwaj,Any,26,2.09,7.2,18130000.0,9000000.0,High,,,
Action,Shane McDermott,Rob Bowman,Any,20,11.6,6.1,2850263.0,2600000.0,High,,,
Action,Sharlto Copley,Ben Wheatley,Any,232,10.4,6.3,3565109.0,10000000.0,High,,,
Action,Sharlto Copley,Ilya Naishuller,Any,780,14.54,6.2,14333790.0,10000000.0,High,,,
Action,Sharon Stone,Sam Raimi,Any,431,7.55,6.2,18552460.0,32000000.0,High,,,
Action,Shia LaBeouf,Michael Bay,Any,3351,4.5,6.1,1123746996.0,195000000.0,High,,,
Action,Shin Ha-kyun,Cheol-hie Park,Any,18,1.49,6.8,4.0,3.0,High,,,
Action,Shu Qi,Hou Hsiao-hsien,Any,158,6.29,6.6,632542.0,15000000.0,High,,,
Action,Snoop Dogg,Ernest R. Dickerson,Any,36,6.51,4.3,7316658.0,10000000.0,High,,,
Action,Snoop Dogg,Stacy Title,Any,18,2.07,4.2,25900.0,5000000.0,High,,,
Action,Song Kang-ho,Park Chan-wook,Any,302,6.31,7.3,1954937.0,4000000.0,High,,,
Action,Stephan James,Stephen Hopkins,Any,492,7.98,7.0,24804129.0,5000000.0,High,,,
Action,Stephen Chow,Stephen Chow,Any,841,8.64,7.2,100914445.0,20000000.0,High,,,
Action,Stephen Lang,Paul Michael Glaser,Any,14,4.4,6.9,4865912.0,8700000.0,High,,,
Action,Stephen Moyer,Michael Brandt,Any,226,5.5,5.8,3696232.0,17000000.0,High,,,
Action,Steve Carell,Kyle Balda,Any,2002,36.63,6.2,1020063384.0,80000000.0,High,,,
Action,Steve Carell,Peter Segal,Any,1072,11.36,6.0,230685453.0,80000000.0,High,,,
Action,Steven Seagal,Andrew Davis,Any,272,7.6,6.0,87716385.0,21250000.0,High,,,
Action,Steven Seagal,Andrzej Bartkowiak,Any,111,12.28,5.3,79958599.0,50000000.0,High,,,
Action,Steven Seagal,Bruce Malmuth,Any,141,7.18,5.6,47410000.0,10000000.0,High,,,
Action,Steven Seagal,Dwight H. Little,Any,100,5.85,5.6,46044400.0,12000000.0,High,,,
Action,Steven Seagal,Félix Enríquez Alcalá,Any,91,7.83,5.0,16000000.0,60000000.0,High,,,
Action,Steven Seagal,Geoff Murphy,Any,217,7.49,5.6,104324083.0,60000000.0,High,,,
Action,Steven Seagal,John Flynn,Any,113,6.89,5.9,39673161.0,14000000.0,High,,,
Action,Steven Seagal,Steven Seagal,Any,109,6.68,4.6,49000000.0,50000000.0,High,,,
Action,Steven Strait,Renny Harlin,Any,295,12.72,5.2,37597471.0,20000000.0,High,,,
Action,Sullivan Stapleton,Noam Murro,Any,2438,12.9,6.1,337580051.0,110000000.0,High,,,
Action,Suriya ,A.R. Murugadoss,Any,10,2.25,6.6,98900000.0,16000000.0,High,,,
Action,Suriya ,Hari,Any,19,1.13,6.9,9700000.0,2200000.0,High,,,
Action,Suriya ,K. V. Anand,Any,19,1.94,6.7,18000000.0,3230939.0,High,,,
Action,Suriya ,Vikram Kumar,Any,22,1.26,7.1,15000000.0,10000000.0,High,,,
Action,Sylvester Stallone,Andrei Konchalovsky,Any,468,7.51,6.1,63408614.0,55000000.0,High,,,
Action,Sylvester Stallone,Bruce Malmuth,Any,87,5.83,6.4,19905359.0,5000000.0,High,,,
Action,Sylvester Stallone,George P. Cosmatos,Any,884,11.92,6.3,300400432.0,44000000.0,High,,,
Action,Sylvester Stallone,James Mangold,Any,384,9.16,6.6,44862187.0,15000000.0,High,,,
Action,Sylvester Stallone,Jim Gillespie,Any,126,13.37,5.4,6416302.0,55000000.0,High,,,
Action,Sylvester Stallone,John Flynn,Any,208,4.7,6.2,22099847.0,24000000.0,High,,,
Action,Sylvester Stallone,John Landis,Any,128,6.14,6.2,23562716.0,35000000.0,High,,,
Action,Sylvester Stallone,Luis Llosa,Any,317,10.39,5.5,170362582.0,45000000.0,High,,,
Action,Sylvester Stallone,Menahem Golan,Any,331,8.43,5.7,16057580.0,25000000.0,High,,,
Action,Sylvester Stallone,Mikael Håfström,Any,1688,14.19,6.7,122915111.0,50000000.0,High,,,
Action,Sylvester Stallone,Patrick Hughes,Any,1830,14.75,6.1,206172544.0,90000000.0,High,,,
Action,Sylvester Stallone,Peter MacDonald,Any,703,11.62,5.7,189015611.0,63000000.0,High,,,
Action,Sylvester Stallone,Renny Harlin,Any,600,9.83,6.1,255000211.0,70000000.0,High,,,
Action,Sylvester Stallone,Richard Donner,Any,394,11.07,6.0,30303072.0,50000000.0,High,,,
Action,Sylvester Stallone,Rob Cohen,Any,385,12.0,5.8,159212469.0,80000000.0,High,,,
Action,Sylvester Stallone,Simon West,Any,2940,14.88,6.1,312573423.0,100000000.0,High,,,
Action,Sylvester Stallone,Stephen T. Kay,Any,147,6.05,4.8,19412993.0,63600000.0,High,,,
Action,Sylvester Stallone,Sylvester Stallone,Any,1009,9.92,6.4,113244290.0,50000000.0,High,,,
Action,Sylvester Stallone,Ted Kotcheff,Any,1523,14.78,7.2,125212904.0,15000000.0,High,,,
Action,Sylvester Stallone,Walter Hill,Any,490,8.26,5.2,9489829.0,55000000.0,High,,,
Action,Taimak,Michael Schultz,Any,71,6.83,6.4,25754284.0,10000000.0,High,,,
Action,Tanya Roberts,John Guillermin,Any,22,4.11,5.0,5778353.0,25000000.0,High,,,
Action,Taylor Kitsch,Andrew Stanton,Any,2170,14.67,6.1,284139100.0,260000000.0,High,,,
Action,Terence Stamp,Steven Soderbergh,Any,110,7.81,6.6,3193102.0,10000000.0,High,,,
Action,Thomas Jane,Jonathan Hensleigh,Any,786,18.25,6.1,54700105.0,33000000.0,High,,,
Action,Thomas Jane,Renny Harlin,Any,616,7.49,5.6,73648228.0,60000000.0,High,,,
Action,Tim Allen,Barry Sonnenfeld,Any,82,5.76,6.3,8493890.0,40000000.0,High,,,
Action,Tim Haars,Steffen Haars,Any,73,4.33,6.3,8786756.0,1500000.0,High,,,
Action,Timothy Dalton,John Glen,Any,447,12.19,6.2,191185897.0,40000000.0,High,,,
Action,Timothy Olyphant,Xavier Gens,Any,982,13.77,5.9,99965753.0,24000000.0,High,,,
Action,Tobey Maguire,Sam Raimi,Any,4432,10.83,6.7,783766341.0,200000000.0,High,,,
Action,Tom Cruise,Brad Bird,Any,4026,14.26,6.8,694713380.0,145000000.0,High,,,
Action,Tom Cruise,Christopher McQuarrie,Any,3274,17.84,7.1,682330139.0,150000000.0,High,,,
Action,Tom Cruise,Doug Liman,Any,4979,31.98,7.6,370541256.0,178000000.0,High,,,
Action,Tom Cruise,Edward Zwick,Any,1843,15.61,5.3,162146076.0,60000000.0,High,,,
Action,Tom Cruise,James Mangold,Any,1583,12.76,5.9,261930431.0,117000000.0,High,,,
Action,Tom Cruise,Joseph Kosinski,Any,4862,14.65,6.4,286168572.0,120000000.0,High,,,
Action,Tom Cruise,Steven Spielberg,Any,2663,20.67,7.1,358372926.0,102000000.0,High,,,
Action,Tom Cruise,Tony Scott,Any,1736,20.3,6.7,356830601.0,15000000.0,High,,,
Action,Tom Felton,Kevin Reynolds,Any,300,8.76,5.7,46069568.0,20000000.0,High,,,
Action,Tom Hanks,Paul Greengrass,Any,2495,13.78,7.6,95000000.0,55000000.0,High,,,
Action,Tom Hardy,Gavin O'Connor,Any,1297,13.12,7.7,23057115.0,25000000.0,High,,,
Action,Tom Hardy,George Miller,Any,9629,29.36,7.3,378858340.0,150000000.0,High,,,
Action,Tom Hiddleston,Jordan Vogt-Roberts,Any,3161,29.43,6.2,566652812.0,185000000.0,High,,,
Action,Tomer Sisley,Frédéric Jardin,Any,48,2.94,6.0,3358.0,2500000.0,High,,,
Action,Tommy Lee Jones,Barry Sonnenfeld,Any,3854,16.28,6.5,515604671.0,115000000.0,High,,,
Action,Tommy Lee Jones,William Friedkin,Any,178,10.28,6.0,71000000.0,60000000.0,High,,,
Action,Tony Jaa,Prachya Pinkaew,Any,171,9.01,6.8,27165581.0,6000000.0,High,,,
Action,Tony Leung Chiu-Wai,Wong Kar-wai,Any,280,8.96,6.3,64076736.0,3860000.0,High,,,
Action,Topher Grace,Nimród Antal,Any,1231,9.03,6.0,126248813.0,40000000.0,High,,,
Action,Tyler Perry,Rob Cohen,Any,303,8.28,5.1,30353232.0,45000000.0,High,,,
Action,Uma Thurman,Quentin Tarantino,Any,4576,23.4,7.7,166554230.0,30000000.0,High,,,
Action,Val Kilmer,Joel Schumacher,Any,1529,13.32,5.2,336529144.0,100000000.0,High,,,
Action,Vasily Stepanov,Fyodor Bondarchuk,Any,24,2.05,5.4,21834845.0,36500000.0,High,,,
Action,Viggo Mortensen,Agustín Díaz Yanes,Any,62,5.04,5.6,23321954.0,24000000.0,High,,,
Action,Vikram,Hari,Any,5,0.44,5.8,3.0,1.0,High,,,
Action,Vin Diesel,Adam Shankman,Any,865,7.82,5.8,113006880.0,56000000.0,High,,,
Action,Vin Diesel,D.J. Caruso,Any,1497,17.92,5.5,346147658.0,85000000.0,High,,,
Action,Vin Diesel,David Twohy,Any,1593,5.06,6.3,115772733.0,105000000.0,High,,,
Action,Vin Diesel,F. Gary Gray,Any,2032,33.14,6.3,641557846.0,143000000.0,High,,,
Action,Vin Diesel,James Wan,Any,4253,27.28,7.3,1506249360.0,190000000.0,High,,,
Action,Vin Diesel,Justin Lin,Any,3400,1.53,6.77,592660597.0,123333333.0,High,,,
Action,Vin Diesel,Mathieu Kassovitz,Any,687,9.27,5.4,72108608.0,70000000.0,High,,,
Action,Vin Diesel,Rob Cohen,Any,1454,12.72,5.8,277448382.0,70000000.0,High,,,
Action,Vince Vaughn,David Dobkin,Any,211,5.5,5.5,97838349.0,100000000.0,High,,,
Action,Vince Vaughn,Jon Favreau,Any,55,3.53,6.3,5476060.0,5000000.0,High,,,
Action,Vincent Pérez,Tim Pope,Any,119,6.55,5.2,17917287.0,13000000.0,High,,,
Action,Vladimir Ilin,Karen Shakhnazarov,Any,24,9.56,5.9,7200000.0,11000000.0,High,,,
Action,Vladimir Turchinsky,Vladimir Shchegolkov,Any,1,0.04,1.0,1413000.0,5000000.0,High,,,
Action,Warren Beatty,Elaine May,Any,29,3.99,4.3,14375181.0,55000000.0,High,,,
Action,Wesley Snipes,Joseph Ruben,Any,224,7.34,5.4,35431113.0,60000000.0,High,,,
Action,Wesley Snipes,Kevin Hooks,Any,264,18.45,5.6,44065653.0,15000000.0,High,,,
Action,Wesley Snipes,Walter Hill,Any,141,13.35,6.1,12398628.0,20000000.0,High,,,
Action,Will Arnett,Chris McKay,Any,1473,17.07,7.2,311950384.0,80000000.0,High,,,
Action,Will Ferrell,Adam McKay,Any,1406,12.54,6.1,170432927.0,100000000.0,High,,,
Action,Will Forte,Jorma Taccone,Any,184,11.11,5.1,6110000.0,10000000.0,High,,,
Action,Will Smith,Alex Proyas,Any,3889,14.43,6.7,347234916.0,120000000.0,High,,,
Action,Will Smith,Barry Sonnenfeld,Any,2635,10.29,5.7,423065728.0,197500000.0,High,,,
Action,Will Smith,David Ayer,Any,7717,42.97,5.9,745600054.0,175000000.0,High,,,
Action,Will Smith,Michael Bay,Any,1729,9.26,6.5,141407024.0,19000000.0,High,,,
Action,Will Smith,Roland Emmerich,Any,3334,17.63,6.7,816969268.0,75000000.0,High,,,
Action,Will Smith,Tony Scott,Any,1266,12.98,6.7,250649836.0,90000000.0,High,,,
Action,Willem Dafoe,Christopher Crowe,Any,16,11.52,5.6,7242035.0,12000000.0,High,,,
Action,Willem Dafoe,Troy Duffy,Any,848,12.46,7.2,30471.0,6000000.0,High,,,
Action,William Baldwin,Andrew Sipes,Any,54,5.91,4.1,11534477.0,50000000.0,High,,,
Action,William Shatner,Nicholas Meyer,Any,688,7.16,7.3,96800000.0,12000000.0,High,,,
Action,Yosuke Eguchi,Kazuaki Kiriya,Any,37,5.07,6.8,16000000.0,9000000.0,High,,,
Action,Zach Galifianakis,Greg Mottola,Any,608,9.49,5.9,29918745.0,40000000.0,High,,,
Action,Zach Galifianakis,Jared Hess,Any,600,9.43,5.6,29200000.0,25000000.0,High,,,
Action,Zhang Hanyu,Feng Xiaogang,Any,35,7.4,7.1,34786960.0,16000000.0,High,,,
Action,Zoe Saldana,Olivier Megaton,Any,848,8.06,6.5,60965854.0,40000000.0,High,,,
Adventure,Aamir Khan,Ashutosh Gowariker,Any,125,4.97,7.2,8100000.0,5200000.0,High,,,
Adventure,Abigail Breslin,Jennifer Flackett,Any,341,7.56,5.6,100076342.0,37000000.0,High,,,
Adventure,Al Pacino,Hugh Hudson,Any,22,2.81,5.3,358574.0,28000000.0,High,,,
Adventure,Alain Chabat,Alain Chabat,Any,214,10.41,5.0,48600000.0,50000000.0,High,,,
Adventure,Alec Baldwin,Russell Mulcahy,Any,140,7.88,5.4,48063435.0,25000000.0,High,,,
Adventure,Alex Pettyfer,Geoffrey Sax,Any,219,8.78,5.1,23937870.0,40000000.0,High,,,
Adventure,Alexis Bledel,Sanaa Hamri,Any,244,4.63,6.1,44352417.0,27000000.0,High,,,
Adventure,Andy Samberg,Doug Sweetland,Any,706,12.69,6.7,182379278.0,70000000.0,High,,,
Adventure,Angelina Jolie,Simon West,Any,2235,15.85,5.7,274703340.0,115000000.0,High,,,
Adventure,Anna Kendrick,Mike Mitchell,Any,1054,16.84,6.7,346864462.0,125000000.0,High,,,
Adventure,Antonio Banderas,John McTiernan,Any,524,10.31,6.4,61698899.0,160000000.0,High,,,
Adventure,Arnold Schwarzenegger,John McTiernan,Any,725,9.43,6.1,137298489.0,85000000.0,High,,,
Adventure,Arnold Schwarzenegger,John Milius,Any,663,10.52,6.6,79114085.0,20000000.0,High,,,
Adventure,Arnold Schwarzenegger,Richard Fleischer,Any,301,10.08,5.4,53474316.0,17950000.0,High,,,
Adventure,Auli'i Cravalho,Ron Clements,Any,3471,9.14,7.3,643034466.0,150000000.0,High,,,
Adventure,Ben Barnes,Andrew Adamson,Any,1668,12.49,6.3,419651413.0,225000000.0,High,,,
Adventure,Ben Browder,Robert C. Cooper,Any,143,9.22,6.9,8900000.0,7000000.0,High,,,
Adventure,Ben Kingsley,Martin Scorsese,Any,2197,14.05,7.0,185770160.0,170000000.0,High,,,
Adventure,Ben Stiller,Ben Stiller,Any,3213,8.68,7.0,188133322.0,90000000.0,High,,,
Adventure,Ben Stiller,Kinka Usher,Any,255,10.47,5.7,29762011.0,68000000.0,High,,,
Adventure,Ben Stiller,Shawn Levy,Any,1960,17.48,6.0,381265226.0,138500000.0,High,,,
Adventure,Bill Murray,Wes Anderson,Any,781,6.94,7.1,34808403.0,50000000.0,High,,,
Adventure,Billy Bob Thornton,Michael Polish,Any,124,6.86,6.2,11130889.0,13000000.0,High,,,
Adventure,Billy Connolly,Karl Zwicky,Any,8,1.78,3.9,1778391.0,137731.0,High,,,
Adventure,Billy Zane,Simon Wincer,Any,138,8.08,4.7,17300889.0,45000000.0,High,,,
Adventure,Bob Hoskins,Annabel Jankel,Any,236,7.2,4.0,20915465.0,48000000.0,High,,,
Adventure,Bob Newhart,Hendel Butoy,Any,303,1.56,6.6,47431461.0,37931000.0,High,,,
Adventure,Brad Pitt,Edward Zwick,Any,636,12.2,7.2,160638883.0,30000000.0,High,,,
Adventure,Brad Pitt,Jean-Jacques Annaud,Any,644,11.48,7.0,131457682.0,70000000.0,High,,,
Adventure,Brad Pitt,Wolfgang Petersen,Any,2841,15.39,6.9,497409852.0,175000000.0,High,,,
Adventure,Brandon Routh,Bryan Singer,Any,1429,13.28,5.4,391081192.0,270000000.0,High,,,
Adventure,Brendan Fraser,Henry Selick,Any,79,8.89,4.2,5409517.0,75000000.0,High,,,
Adventure,Brendan Fraser,Iain Softley,Any,610,13.57,6.0,57490374.0,60000000.0,High,,,
Adventure,Brendan Fraser,Rob Cohen,Any,1418,14.25,5.2,401128639.0,145000000.0,High,,,
Adventure,Brendan Fraser,Stephen Sommers,Any,2527,20.46,6.3,424449381.0,89000000.0,High,,,
Adventure,Britt Robertson,Brad Bird,Any,2904,22.3,6.2,209154322.0,190000000.0,High,,,
Adventure,Bruce Willis,Luc Besson,Any,3962,24.31,7.3,263920180.0,90000000.0,High,,,
Adventure,Bryce Dallas Howard,David Lowery,Any,697,12.19,6.2,143695338.0,65000000.0,High,,,
Adventure,Burt Reynolds,Don Siegel,Any,11,0.83,6.1,16656125.0,14000000.0,High,,,
Adventure,Béatrice Bonifassi,Sylvain Chomet,Any,233,8.36,7.3,1477676.0,8000000.0,High,,,
Adventure,Carter Jenkins,John Schultz,Any,254,11.62,5.3,57881056.0,45000000.0,High,,,
Adventure,Cary Elwes,Rob Reiner,Any,1518,15.15,7.6,30857814.0,16000000.0,High,,,
Adventure,Casper Van Dien,Paul Verhoeven,Any,1584,14.41,6.7,121214377.0,105000000.0,High,,,
Adventure,Chang Chen,John Woo,Any,207,11.87,7.1,127814609.0,80341000.0,High,,,
Adventure,Channing Tatum,Kevin Macdonald,Any,426,6.2,5.9,27122040.0,25000000.0,High,,,
Adventure,Chloë Grace Moretz,J Blakeson,Any,1993,10.79,5.6,109906372.0,38000000.0,High,,,
Adventure,Choi Min-sik,Kim Han-min,Any,62,5.06,7.0,112156811.0,9500000.0,High,,,
Adventure,Chow Yun-fat,Ang Lee,Any,949,19.94,7.2,213525736.0,17000000.0,High,,,
Adventure,Chris Evans,Anthony Russo,Any,7462,145.88,7.1,1153304495.0,250000000.0,High,,,
Adventure,Chris Evans,Kevin Munroe,Any,349,11.36,6.0,95608995.0,34000000.0,High,,,
Adventure,Chris Hemsworth,Kenneth Branagh,Any,6678,29.16,6.6,449326618.0,150000000.0,High,,,
Adventure,Chris Pratt,Phil Lord,Any,3127,16.42,7.5,469160692.0,60000000.0,High,,,
Adventure,Chris Rock,Bobby Farrelly,Any,237,6.41,6.0,13596911.0,75000000.0,High,,,
Adventure,Christian Bale,Ridley Scott,Any,1957,16.32,5.6,268031828.0,140000000.0,High,,,
Adventure,Christian Bale,Rob Bowman,Any,684,13.07,6.0,43061982.0,60000000.0,High,,,
Adventure,Christian Bale,Werner Herzog,Any,339,9.6,6.9,7177143.0,10000000.0,High,,,
Adventure,Christopher Lambert,Russell Mulcahy,Any,642,16.87,6.8,5900000.0,16000000.0,High,,,
Adventure,Christopher Plummer,Terry Gilliam,Any,885,6.86,6.3,64352607.0,30000000.0,High,,,
Adventure,Claire Danes,Matthew Vaughn,Any,1215,14.78,7.2,135560026.0,70000000.0,High,,,
Adventure,Clive Owen,Antoine Fuqua,Any,827,8.86,6.1,203567857.0,120000000.0,High,,,
Adventure,Crusoe Kurddal,Rolf de Heer,Any,21,1.37,6.7,300000.0,2000000.0,High,,,
Adventure,Cuba Gooding Jr.,Jerry Zucker,Any,531,12.33,6.0,85498534.0,48000000.0,High,,,
Adventure,Dakota Blue Richards,Chris Weitz,Any,1347,11.48,5.8,372234864.0,180000000.0,High,,,
Adventure,Dakota Fanning,Gina Prince-Bythewood,Any,159,6.39,7.4,38105395.0,11000000.0,High,,,
Adventure,Dane DeHaan,Luc Besson,Any,905,15.26,6.7,90024292.0,197471676.0,High,,,
Adventure,Daniel Craig,Marc Forster,Any,3015,13.68,6.1,586090727.0,200000000.0,High,,,
Adventure,Daniel Craig,Martin Campbell,Any,3930,23.07,7.3,599045960.0,150000000.0,High,,,
Adventure,Daniel Radcliffe,Alfonso Cuarón,Any,6037,28.46,7.7,789804554.0,130000000.0,High,,,
Adventure,Daniel Radcliffe,Chris Columbus,Any,6577,33.96,7.45,926582016.0,112500000.0,High,,,
Adventure,Daniel Radcliffe,David Yates,Any,5592,21.25,7.43,942159268.0,216666667.0,High,,,
Adventure,Daniel Radcliffe,Mike Newell,Any,5758,24.9,7.5,895921036.0,150000000.0,High,,,
Adventure,David Bowie,Jim Henson,Any,618,13.01,7.1,12729917.0,25000000.0,High,,,
Adventure,David Spade,Mark Dindal,Any,1544,12.3,7.2,169327687.0,100000000.0,High,,,
Adventure,Debra Winger,Bernardo Bertolucci,Any,51,13.8,6.4,2075084.0,25000000.0,High,,,
Adventure,Dennis Alwood,Steven Hahn,Any,11,0.73,6.8,3360800.0,15000000.0,High,,,
Adventure,Dennis Quaid,Stephen Sommers,Any,1988,11.79,5.6,302469017.0,175000000.0,High,,,
Adventure,Denzel Washington,Antoine Fuqua,Any,2358,13.81,5.9,162360636.0,90000000.0,High,,,
Adventure,Donald Sutherland,Hironobu Sakaguchi,Any,441,10.22,5.9,85131830.0,137000000.0,High,,,
Adventure,Drew Barrymore,Ken Kwapis,Any,153,6.16,6.6,24719215.0,40000000.0,High,,,
Adventure,Drew Barrymore,Raja Gosnell,Any,217,9.57,4.9,149281606.0,20000000.0,High,,,
Adventure,Dwayne Johnson,Andrzej Bartkowiak,Any,619,11.95,5.0,55987321.0,60000000.0,High,,,
